date,time,user_name,text,link,retweet_counts,favorite_counts
2020-04-13,18:57:14,ha_je0_0,어흑 넘 좋아용...... 뭔가 청게의 묘미는 어리숙함에서 오는... 정제되지 않은 감정이 아닐까 싶어요 풋풋함도 있지만 그냥 썸 연애 애인 이런 단어로 딱 정의할 수 없을 정도로 사랑을 뛰어넘는 그런 게 있는 것 같아요 ㅠ.ㅠ,https://twitter.com/ha_je0_0/status/1249773657322164224,1,1
2020-04-13,18:53:29,i_haroo,"우기의 언어능력은 진짜 매일매일 봐도 신기함 내가 이 아기 입에서 ""매일매일""이 항상, 자주와 같은 형용사라는 걸 듣게 될 날이 올 줄은 몰랐음 .... 그리고 기린으로 살아보고 싶은 이유가 키카 큰 편이 아니었고 시선이 다를 것 같다 라니 진짜 편, 시선 이런 단어활용들이 다 너무 타고난 거임 ",https://twitter.com/i_haroo/status/1249772713918353409,3,5
2020-04-13,18:17:27,cattch_039,사이비 호모 쓰면 제목 뭘로 하지?? 뭔가 구원 이런 단어 들어간 게 이쁠거 같은데!! 아 떨려 사람들이 다 사이비 호모 했으면 좋겠다 개맛있는대 !!!,https://twitter.com/cattch_039/status/1249763645703090176,0,4
2020-04-13,16:51:22,_malang_z,"아잇... 째엄쥐 이런 단어 안 쓸거같던 친구가 쓰니까 조금 충격을 먹엇엇음........ .. ., 놀랐지만 이 아이도 역시 내 친구구나",https://twitter.com/_malang_z/status/1249741983486115840,0,0
2020-04-13,16:40:34,S2ETA08,검열 안한 무편집 본 유출 바랍니다 우리 애가 성욕 페로몬 이런 단어를.... 네..,https://twitter.com/S2ETA08/status/1249739267107999749,0,2
2020-04-13,15:33:17,bokuga_loop,참고로 이렇게 불필요하게 긴 단어들이나 이런 단어들을 사용하는 것은 sesquipedalian이라고 한답니다......,https://twitter.com/bokuga_loop/status/1249722331120799745,2,2
2020-04-13,15:28:28,User_Code__00,말랑말랑 퐁실퐁실 몽글몽글 동글동글 이런 단어들 너무 조아..,https://twitter.com/User_Code__00/status/1249721119931633665,0,1
2020-04-13,15:15:42,mi_sun__,아니진심손달달떨리고입술존나꺄물어서피날지경임.. 이 강쥐 누가 좀 말려봐 ... ㅠ ㅠㅠㅠㅠㅠ ㅠ ㅠ ㅠㅠ ㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠ ㅠㅠㅠㅠㅠㅠㅠ ㅠ ㅠ ㅠㅠㅠ ㅠ ㅠ 헤실강쥐미소만보이다가 이런단어를쓴다? 과몰입을안할수가X ,https://twitter.com/mi_sun__/status/1249717907082231808,0,0
2020-04-13,15:07:11,bannymimigipsa,CNN 틀었는데 death peak 이라는 단어를 보니 너무 이상하다 이런 단어를 뉴스에서 봐야하다니,https://twitter.com/bannymimigipsa/status/1249715765344862210,2,0
2020-04-13,15:04:29,Chuu__yu,"1.사실 진짜 아끼는 소재가 많은데...갠적으로 되게 사랑하는 소재가 있음 바로 사진관 소재 그냥 약간 필카,코닥,사진 현상/인화 이런 단어를 들으면 되게 설레요 뭔가...흠...가을느낌과 겨울느낌이 묻어나는?그런걸 되게 사랑하는데 사진관 소재가 딱 그런거랄까",https://twitter.com/Chuu__yu/status/1249715086186262528,0,0
2020-04-13,14:56:03,hiat_us,"지금까지 본 버벌진트는 그 시절 키보드워리어들 대부분이 그랬듯 열등감을 랩으로 표출 하는데에나 좀 재주가 있었음 커리어의 대부분이 여혐과 약자혐오를 담은 가사로 점철되어있지 블랙넛과도 작업했고, 지진아. 이런단어 그냥 쓰는 애였음",https://twitter.com/hiat_us/status/1249712963369357313,0,2
2020-04-13,14:51:35,noisemyulchi,"라이콕스 검색해봤는데 ""Lisbon's increasingly important batida and post-kuduro scene"" 뭐 이런 단어들이 나열되어 있는데 행복해졌다. 리스본에서 나는 음악이라곤 들어본적 없고 바티다랑 쿠도로도 지금 처음 들어보는데 이게 뭐라고 사람들이 장르를 만들고 씬을 만들고 아둥바둥하고 있다는 게",https://twitter.com/noisemyulchi/status/1249711840499658752,0,0
2020-04-13,14:42:53,7Ak7YPMmU6uR12U,나두... ㅋㅋ 이런단어가 나오다니....,https://twitter.com/7Ak7YPMmU6uR12U/status/1249709647830777856,0,0
2020-04-13,14:40:18,ws_luvzzal,"저희가 하도 마지막이라는 단어를 많이 들었어도 들을 때마다 낯설고 슬프고 우울하고 그래요... 마지막 이라는 단어보다 앞으로, 여전히 이런 단어 듣고 싶어요ㅠㅠㅠ 제발 원잇을 떠나지 말아주세요 저희가 더 노력할게요 ",https://twitter.com/ws_luvzzal/status/1249708998716084224,1,12
2020-04-13,14:22:34,DarkAcct,"ㅋㅋ 이게 체크할 때 어떤 일화가 떠올랐냐에 따라 다르기도 한 것 같아요 수동공격 ... 진짜 뭘까요? 뭘 번역했길래 이런 단어가 튀어 나왔지? 수동적이냐고 물어보면 당연히 수동적인데 ... 분위기에 잘 휩쓸리시잖아요, 그쵸? (자기 얘기 아닌척)",https://twitter.com/DarkAcct/status/1249704537075531776,0,1
